date,Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,new_cases,new_deaths,total_cases,total_deaths
2020-01-29,Guizhou,China,1/29/20 19:30,9,0,1,1460,26,5997,132
2020-01-29,Jilin,China,1/29/20 19:30,9,0,0,1460,26,5997,132
2020-01-29,Qinghai,China,1/29/20 19:30,6,0,0,1460,26,5997,132
2020-01-29,Hong Kong,Hong Kong,1/29/20 19:30,10,0,0,0,0,0,0
2020-01-29,Taiwan,Taiwan,1/29/20 19:30,8,0,0,0,0,0,0
2020-01-29,Macau,Macau,1/29/20 19:30,7,0,0,0,0,0,0
2020-01-29,Washington,United States,1/29/20 19:30,1,0,0,0,0,5,0
2020-01-29,Illinois,United States,1/29/20 19:30,1,0,0,0,0,5,0
2020-01-29,California,United States,1/29/20 19:30,2,0,0,0,0,5,0
2020-01-29,Arizona,United States,1/29/20 19:30,1,0,0,0,0,5,0
2020-01-29,Unknown,Japan,1/29/20 19:30,7,0,1,1,0,7,0
2020-01-29,Unknown,Thailand,1/29/20 19:30,14,0,5,0,0,14,0
2020-01-29,Unknown,South Korea,1/29/20 19:30,4,0,0,0,0,4,0
2020-01-29,Unknown,Singapore,1/29/20 19:30,7,0,0,0,0,7,0
2020-01-29,Unknown,Vietnam,1/29/20 19:30,2,0,0,0,0,2,0
2020-01-29,Unknown,France,1/29/20 19:30,5,0,0,1,0,4,0
2020-01-29,Unknown,Nepal,1/29/20 19:30,1,0,0,0,0,1,0
2020-01-29,Unknown,Malaysia,1/29/20 19:30,7,0,0,0,0,4,0
2020-01-29,Ontario,Canada,1/29/20 19:30,1,0,0,1,0,3,0
2020-01-29,British Columbia,Canada,1/29/20 19:30,1,0,0,1,0,3,0
2020-01-29,Unknown,Cambodia,1/29/20 19:30,1,0,0,0,0,1,0
2020-01-29,Unknown,Sri Lanka,1/29/20 19:30,1,0,0,0,0,1,0
2020-01-29,New South Wales,Australia,1/29/20 19:30,4,0,0,2,0,7,0
2020-01-29,Victoria,Australia,1/29/20 19:30,1,0,0,2,0,7,0
2020-01-29,Bavaria,Germany,1/29/20 19:30,4,0,0,3,0,4,0
2020-01-29,Unknown,Finland,1/29/20 19:30,1,0,0,0,0,0,0
2020-01-29,Unknown,United Arab Emirates,1/29/20 19:30,4,0,0,0,0,4,0
2020-01-30,Hubei,China,1/30/20 16:00,4903,162,90,1739,38,7736,170
2020-01-30,Zhejiang,China,1/30/20 16:00,428,0,4,1739,38,7736,170
2020-01-30,Guangdong,China,1/30/20 16:00,354,0,10,1739,38,7736,170
2020-01-30,Henan,China,1/30/20 16:00,278,2,2,1739,38,7736,170
2020-01-30,Hunan,China,1/30/20 16:00,277,0,2,1739,38,7736,170
2020-01-30,Anhui,China,1/30/20 16:00,200,0,2,1739,38,7736,170
2020-01-30,Chongqing,China,1/30/20 16:00,182,0,1,1739,38,7736,170
2020-01-30,Jiangxi,China,1/30/20 16:00,162,0,5,1739,38,7736,170
2020-01-30,Shandong,China,1/30/20 16:00,158,0,1,1739,38,7736,170
2020-01-30,Sichuan,China,1/30/20 16:00,142,1,1,1739,38,7736,170
2020-01-30,Jiangsu,China,1/30/20 16:00,129,0,1,1739,38,7736,170
2020-01-30,Beijing,China,1/30/20 16:00,114,1,4,1739,38,7736,170
2020-01-30,Shanghai,China,1/30/20 16:00,112,1,5,1739,38,7736,170
2020-01-30,Fujian,China,1/30/20 16:00,101,0,0,1739,38,7736,170
2020-01-30,Guangxi,China,1/30/20 16:00,78,0,2,1739,38,7736,170
2020-01-30,Yunnan,China,1/30/20 16:00,70,0,0,1739,38,7736,170
2020-01-30,Hebei,China,1/30/20 16:00,65,1,0,1739,38,7736,170
2020-01-30,Shaanxi,China,1/30/20 16:00,63,0,0,1739,38,7736,170
2020-01-30,Hainan,China,1/30/20 16:00,46,1,1,1739,38,7736,170
2020-01-30,Heilongjiang,China,1/30/20 16:00,44,2,0,1739,38,7736,170
2020-01-30,Liaoning,China,1/30/20 16:00,41,0,1,1739,38,7736,170
2020-01-30,Shanxi,China,1/30/20 16:00,35,0,1,1739,38,7736,170
2020-01-30,Tianjin,China,1/30/20 16:00,31,0,0,1739,38,7736,170
2020-01-30,Gansu,China,1/30/20 16:00,26,0,0,1739,38,7736,170
2020-01-30,Inner Mongolia,China,1/30/20 16:00,19,0,0,1739,38,7736,170
2020-01-30,Ningxia,China,1/30/20 16:00,17,0,0,1739,38,7736,170
2020-01-30,Jilin,China,1/30/20 16:00,14,0,1,1739,38,7736,170
2020-01-30,Xinjiang,China,1/30/20 16:00,14,0,0,1739,38,7736,170
2020-01-30,Guizhou,China,1/30/20 16:00,12,0,1,1739,38,7736,170
2020-01-30,Qinghai,China,1/30/20 16:00,8,0,0,1739,38,7736,170
2020-01-30,Tibet,China,1/30/20 16:00,1,0,0,1739,38,7736,170
2020-01-30,Hong Kong,Hong Kong,1/30/20 16:00,10,0,0,0,0,0,0
2020-01-30,Taiwan,Taiwan,1/30/20 16:00,9,0,0,0,0,0,0
2020-01-30,Macau,Macau,1/30/20 16:00,7,0,0,0,0,0,0
2020-01-30,Washington,United States,1/30/20 16:00,1,0,0,0,0,5,0
2020-01-30,Illinois,United States,1/30/20 16:00,1,0,0,0,0,5,0
2020-01-30,California,United States,1/30/20 16:00,2,0,0,0,0,5,0
2020-01-30,Arizona,United States,1/30/20 16:00,1,0,0,0,0,5,0
2020-01-30,Unknown,Japan,1/30/20 16:00,11,0,1,4,0,11,0
2020-01-30,Unknown,Thailand,1/30/20 16:00,14,0,5,0,0,14,0
2020-01-30,Unknown,South Korea,1/30/20 16:00,4,0,0,0,0,4,0
2020-01-30,Unknown,Singapore,1/30/20 16:00,10,0,0,3,0,10,0
2020-01-30,Unknown,Vietnam,1/30/20 16:00,2,0,0,0,0,2,0
2020-01-30,Unknown,France,1/30/20 16:00,5,0,0,1,0,5,0
2020-01-30,Unknown,Nepal,1/30/20 16:00,1,0,0,0,0,1,0
2020-01-30,Unknown,Malaysia,1/30/20 16:00,8,0,0,3,0,7,0
2020-01-30,Ontario,Canada,1/30/20 16:00,2,0,0,0,0,3,0
2020-01-30,British Columbia,Canada,1/30/20 16:00,1,0,0,0,0,3,0
2020-01-30,Unknown,Cambodia,1/30/20 16:00,1,0,0,0,0,1,0
2020-01-30,Unknown,Sri Lanka,1/30/20 16:00,1,0,0,0,0,1,0
2020-01-30,New South Wales,Australia,1/30/20 16:00,4,0,2,0,0,7,0
2020-01-30,Victoria,Australia,1/30/20 16:00,2,0,0,0,0,7,0
2020-01-30,Queensland,Australia,1/30/20 16:00,3,0,0,0,0,7,0
2020-01-30,Bavaria,Germany,1/30/20 16:00,4,0,0,0,0,4,0
2020-01-30,Unknown,Finland,1/30/20 16:00,1,0,0,0,0,1,0
2020-01-30,Unknown,United Arab Emirates,1/30/20 16:00,4,0,0,0,0,4,0
2020-01-30,Unknown,Philippines,1/30/20 16:00,1,0,0,0,0,1,0
2020-01-30,Unknown,India,1/30/20 16:00,1,0,0,0,0,1,0
2020-01-31,Hubei,China,1/31/2020 23:59,5806,204,141,1984,43,9720,213
2020-01-31,Zhejiang,China,1/31/2020 23:59,538,0,14,1984,43,9720,213
2020-01-31,Guangdong,China,1/31/2020 23:59,436,0,11,1984,43,9720,213
2020-01-31,Henan,China,1/31/2020 23:59,352,2,3,1984,43,9720,213
2020-01-31,Hunan,China,1/31/2020 23:59,332,0,2,1984,43,9720,213
2020-01-31,Jiangxi,China,1/31/2020 23:59,240,0,7,1984,43,9720,213
2020-01-31,Anhui,China,1/31/2020 23:59,237,0,3,1984,43,9720,213
2020-01-31,Chongqing,China,1/31/2020 23:59,211,0,1,1984,43,9720,213
2020-01-31,Shandong,China,1/31/2020 23:59,184,0,2,1984,43,9720,213
2020-01-31,Sichuan,China,1/31/2020 23:59,177,1,1,1984,43,9720,213
2020-01-31,Jiangsu,China,1/31/2020 23:59,168,0,5,1984,43,9720,213
2020-01-31,Beijing,China,1/31/2020 23:59,139,1,5,1984,43,9720,213
2020-01-31,Shanghai,China,1/31/2020 23:59,135,1,9,1984,43,9720,213
2020-01-31,Fujian,China,1/31/2020 23:59,120,0,0,1984,43,9720,213
2020-01-31,Guangxi,China,1/31/2020 23:59,87,0,2,1984,43,9720,213
2020-01-31,Shaanxi,China,1/31/2020 23:59,87,0,0,1984,43,9720,213
2020-01-31,Yunnan,China,1/31/2020 23:59,83,0,1,1984,43,9720,213
2020-01-31,Hebei,China,1/31/2020 23:59,82,1,0,1984,43,9720,213
2020-01-31,Heilongjiang,China,1/31/2020 23:59,59,2,0,1984,43,9720,213
2020-01-31,Hainan,China,1/31/2020 23:59,52,1,1,1984,43,9720,213
2020-01-31,Liaoning,China,1/31/2020 23:59,48,0,1,1984,43,9720,213
2020-01-31,Shanxi,China,1/31/2020 23:59,39,0,1,1984,43,9720,213
2020-01-31,Tianjin,China,1/31/2020 23:59,32,0,0,1984,43,9720,213
2020-01-31,Guizhou,China,1/31/2020 23:59,29,0,2,1984,43,9720,213
2020-01-31,Gansu,China,1/31/2020 23:59,29,0,0,1984,43,9720,213
2020-01-31,Ningxia,China,1/31/2020 23:59,21,0,0,1984,43,9720,213
2020-01-31,Inner Mongolia,China,1/31/2020 23:59,20,0,1,1984,43,9720,213
2020-01-31,Xinjiang,China,1/31/2020 23:59,17,0,0,1984,43,9720,213
2020-01-31,Jilin,China,1/31/2020 23:59,14,0,1,1984,43,9720,213
2020-01-31,Qinghai,China,1/31/2020 23:59,8,0,0,1984,43,9720,213
2020-01-31,Tibet,China,1/31/2020 23:59,1,0,0,1984,43,9720,213
2020-01-31,Hong Kong,Hong Kong,1/31/2020 23:59,12,0,0,0,0,0,0
2020-01-31,Taiwan,Taiwan,1/31/2020 23:59,10,0,0,0,0,0,0
2020-01-31,Macau,Macau,1/31/2020 23:59,7,0,0,0,0,0,0
2020-01-31,Unknown,Thailand,1/31/2020 23:59,19,0,5,0,0,14,0
2020-01-31,Unknown,Japan,1/31/2020 23:59,15,0,1,3,0,14,0
2020-01-31,Unknown,Singapore,1/31/2020 23:59,13,0,0,3,0,13,0
2020-01-31,Unknown,South Korea,1/31/2020 23:59,11,0,0,7,0,11,0
2020-01-31,Unknown,Malaysia,1/31/2020 23:59,8,0,0,1,0,8,0
2020-01-31,Unknown,France,1/31/2020 23:59,5,0,0,1,0,6,0
2020-01-31,Bavaria,Germany,1/31/2020 23:59,5,0,0,1,0,5,0
2020-01-31,New South Wales,Australia,1/31/2020 23:59,4,0,2,2,0,9,0
2020-01-31,Victoria,Australia,1/31/2020 23:59,3,0,0,2,0,9,0
2020-01-31,Queensland,Australia,1/31/2020 23:59,2,0,0,2,0,9,0
2020-01-31,Unknown,United Arab Emirates,1/31/2020 23:59,4,0,0,0,0,4,0
2020-01-31,Illinois,United States,1/31/2020 23:59,2,0,0,1,0,6,0
2020-01-31,California,United States,1/31/2020 23:59,2,0,0,1,0,6,0
2020-01-31,Washington,United States,1/31/2020 23:59,1,0,0,1,0,6,0
2020-01-31,Arizona,United States,1/31/2020 23:59,1,0,0,1,0,6,0
2020-01-31,Unknown,Vietnam,1/31/2020 23:59,2,0,0,3,0,5,0
2020-01-31,Ontario,Canada,1/31/2020 23:59,2,0,0,0,0,3,0
2020-01-31,British Columbia,Canada,1/31/2020 23:59,1,0,0,0,0,3,0
2020-01-31,Unknown,Italy,1/31/2020 23:59,2,0,0,0,0,2,0
2020-01-31,Unknown,United Kingdom,1/31/2020 23:59,2,0,0,0,0,0,0
2020-01-31,Unknown,Russia,1/31/2020 23:59,2,0,0,0,0,0,0
2020-01-31,Unknown,Nepal,1/31/2020 23:59,1,0,0,0,0,1,0
2020-01-31,Unknown,Cambodia,1/31/2020 23:59,1,0,0,0,0,1,0
2020-01-31,Unknown,Sri Lanka,1/31/2020 23:59,1,0,0,0,0,1,0
2020-01-31,Unknown,Finland,1/31/2020 23:59,1,0,0,0,0,1,0
2020-01-31,Unknown,Philippines,1/31/2020 23:59,1,0,0,0,0,1,0
2020-01-31,Unknown,India,1/31/2020 23:59,1,0,0,0,0,1,0
2020-01-31,Unknown,Sweden,1/31/2020 23:59,1,0,0,0,0,0,0
2020-02-01,Hubei,China,02/01/20 11:53,7153,249,168,2101,46,11821,259
2020-02-01,Zhejiang,China,02/01/20 10:53,599,0,21,2101,46,11821,259
2020-02-01,Guangdong,China,02/01/20 14:23,535,0,14,2101,46,11821,259
2020-02-01,Henan,China,02/01/20 1:52,422,2,3,2101,46,11821,259
2020-02-01,Hunan,China,02/01/20 11:03,389,0,8,2101,46,11821,259
2020-02-01,Anhui,China,02/01/20 13:33,297,0,5,2101,46,11821,259
2020-02-01,Jiangxi,China,02/01/20 1:52,286,0,9,2101,46,11821,259
2020-02-01,Chongqing,China,02/01/20 8:43,247,1,3,2101,46,11821,259
2020-02-01,Sichuan,China,02/01/20 1:52,207,1,3,2101,46,11821,259
2020-02-01,Shandong,China,02/01/20 7:51,206,0,3,2101,46,11821,259
2020-02-01,Jiangsu,China,02/01/20 14:03,202,0,6,2101,46,11821,259
2020-02-01,Shanghai,China,02/01/20 6:05,169,1,10,2101,46,11821,259
2020-02-01,Beijing,China,02/01/20 9:17,168,1,9,2101,46,11821,259
2020-02-01,Fujian,China,02/01/20 5:37,144,0,0,2101,46,11821,259
2020-02-01,Shaanxi,China,02/01/20 5:37,101,0,0,2101,46,11821,259
2020-02-01,Guangxi,China,02/01/20 1:52,100,0,2,2101,46,11821,259
2020-02-01,Hebei,China,02/01/20 1:52,96,1,0,2101,46,11821,259
2020-02-01,Yunnan,China,02/01/20 15:53,93,0,2,2101,46,11821,259
2020-02-01,Heilongjiang,China,02/01/20 10:33,80,2,2,2101,46,11821,259
2020-02-01,Liaoning,China,02/01/20 15:23,64,0,1,2101,46,11821,259
2020-02-01,Hainan,China,02/01/20 8:43,62,1,1,2101,46,11821,259
2020-02-01,Shanxi,China,02/01/20 1:52,47,0,1,2101,46,11821,259
2020-02-01,Tianjin,China,02/01/20 15:43,41,0,0,2101,46,11821,259
2020-02-01,Gansu,China,02/01/20 15:43,40,0,0,2101,46,11821,259
2020-02-01,Guizhou,China,1/31/2020 15:20,29,0,2,2101,46,11821,259
2020-02-01,Ningxia,China,02/01/20 2:13,26,0,0,2101,46,11821,259
2020-02-01,Inner Mongolia,China,02/01/20 5:37,23,0,1,2101,46,11821,259
2020-02-01,Xinjiang,China,02/01/20 5:37,18,0,0,2101,46,11821,259
2020-02-01,Jilin,China,02/01/20 1:52,17,0,1,2101,46,11821,259
2020-02-01,Qinghai,China,02/01/20 5:37,9,0,0,2101,46,11821,259
2020-02-01,Tibet,China,02/01/20 1:52,1,0,0,2101,46,11821,259
2020-02-01,Unknown,Japan,02/01/20 18:53,20,0,1,3,0,17,0
2020-02-01,Unknown,Thailand,1/31/2020 10:37,19,0,5,5,0,19,0
2020-02-01,Unknown,Singapore,02/01/20 5:37,16,0,0,3,0,16,0
2020-02-01,Hong Kong,Hong Kong,02/01/20 5:37,13,0,0,0,0,0,0
2020-02-01,Unknown,South Korea,02/01/20 10:43,12,0,0,1,0,12,0
2020-02-01,Taiwan,Taiwan,1/31/2020 15:20,10,0,0,0,0,0,0
2020-02-01,Unknown,Malaysia,1/31/2020 8:15,8,0,0,0,0,8,0
2020-02-01,Unknown,Germany,02/01/20 18:33,8,0,0,2,0,7,0
2020-02-01,Macau,Macau,1/31/2020 8:15,7,0,0,0,0,0,0
2020-02-01,Unknown,France,02/01/20 1:52,6,0,0,0,0,6,0
2020-02-01,Unknown,Vietnam,02/01/20 7:38,6,0,1,1,0,6,0
2020-02-01,New South Wales,Australia,02/01/20 18:12,4,0,2,3,0,12,0
2020-02-01,Victoria,Australia,02/01/20 18:12,4,0,0,3,0,12,0
2020-02-01,Queensland,Australia,02/01/20 18:12,3,0,0,3,0,12,0
2020-02-01,South Australia,Australia,02/01/20 18:12,1,0,0,3,0,12,0
2020-02-01,Unknown,United Arab Emirates,1/31/2020 8:15,4,0,0,0,0,4,0
2020-02-01,Ontario,Canada,02/01/20 18:12,3,0,0,1,0,4,0
2020-02-01,British Columbia,Canada,02/01/20 18:12,1,0,0,1,0,4,0
2020-02-01,Unknown,Italy,1/31/2020 8:15,2,0,0,0,0,2,0
2020-02-01,Unknown,Russia,1/31/2020 16:13,2,0,0,0,0,2,0
2020-02-01,Unknown,United Kingdom,02/01/20 1:52,2,0,0,0,0,2,0
2020-02-01,"Chicago, IL",United States,02/01/20 19:43,2,0,0,1,0,7,0
2020-02-01,"Boston, MA",United States,02/01/20 19:43,1,0,0,1,0,7,0
2020-02-01,"Los Angeles, CA",United States,02/01/20 19:53,1,0,0,1,0,7,0
2020-02-01,"Orange, CA",United States,02/01/20 19:53,1,0,0,1,0,7,0
2020-02-01,"Santa Clara, CA",United States,02/01/20 19:53,1,0,0,1,0,7,0
2020-02-01,"Seattle, WA",United States,02/01/20 19:43,1,0,0,1,0,7,0
2020-02-01,"Tempe, AZ",United States,02/01/20 19:43,1,0,0,1,0,7,0
2020-02-01,Unknown,Cambodia,1/31/2020 8:15,1,0,0,0,0,1,0
2020-02-01,Unknown,Finland,1/31/2020 8:15,1,0,0,0,0,1,0
2020-02-01,Unknown,India,1/31/2020 8:15,1,0,0,0,0,1,0
2020-02-01,Unknown,Nepal,1/31/2020 8:15,1,0,0,0,0,1,0
2020-02-01,Unknown,Philippines,02/01/20 17:43,1,0,0,0,0,1,0
2020-02-01,Unknown,Spain,02/01/20 2:13,1,0,0,0,0,1,0
2020-02-01,Unknown,Sri Lanka,1/31/2020 8:15,1,0,0,0,0,1,0
2020-02-01,Unknown,Sweden,02/01/20 2:13,1,0,0,0,0,1,0
2020-02-02,Hubei,China,2020-02-02T23:43:02,11177,350,295,2590,45,14411,304
2020-02-02,Zhejiang,China,2020-02-02T18:03:05,661,0,32,2590,45,14411,304
2020-02-02,Guangdong,China,2020-02-02T18:03:05,632,0,15,2590,45,14411,304
2020-02-02,Henan,China,2020-02-02T18:03:05,493,2,10,2590,45,14411,304
2020-02-02,Hunan,China,2020-02-02T18:03:05,463,0,16,2590,45,14411,304
2020-02-02,Anhui,China,2020-02-02T18:03:05,340,0,7,2590,45,14411,304
2020-02-02,Jiangxi,China,2020-02-02T18:03:05,333,0,12,2590,45,14411,304
2020-02-02,Chongqing,China,2020-02-02T23:33:02,300,2,7,2590,45,14411,304
2020-02-02,Jiangsu,China,2020-02-02T18:03:05,236,0,7,2590,45,14411,304
2020-02-02,Sichuan,China,2020-02-02T18:03:05,231,1,11,2590,45,14411,304
2020-02-02,Shandong,China,2020-02-02T18:03:05,230,0,6,2590,45,14411,304
2020-02-02,Beijing,China,2020-02-02T08:43:02,191,1,9,2590,45,14411,304
2020-02-02,Shanghai,China,2020-02-02T05:53:02,182,1,10,2590,45,14411,304
2020-02-02,Fujian,China,2020-02-02T03:43:01,159,0,0,2590,45,14411,304
2020-02-02,Shaanxi,China,2020-02-02T03:23:14,116,0,0,2590,45,14411,304
2020-02-02,Guangxi,China,2020-02-02T00:23:13,111,0,2,2590,45,14411,304
2020-02-02,Yunnan,China,2020-02-02T18:03:05,105,0,3,2590,45,14411,304
2020-02-02,Hebei,China,2020-02-02T02:53:02,104,1,3,2590,45,14411,304
2020-02-02,Heilongjiang,China,2020-02-02T03:23:14,95,2,2,2590,45,14411,304
2020-02-02,Liaoning,China,2020-02-02T18:03:05,70,0,1,2590,45,14411,304
2020-02-02,Shanxi,China,2020-02-02T23:23:13,66,0,3,2590,45,14411,304
2020-02-02,Hainan,China,2020-02-02T18:03:05,64,1,4,2590,45,14411,304
2020-02-02,Gansu,China,2020-02-02T23:43:02,51,0,3,2590,45,14411,304
2020-02-02,Tianjin,China,2020-02-02T09:43:01,48,0,1,2590,45,14411,304
2020-02-02,Guizhou,China,2020-02-02T01:03:32,38,0,2,2590,45,14411,304
2020-02-02,Ningxia,China,2020-02-02T01:43:02,28,0,0,2590,45,14411,304
2020-02-02,Inner Mongolia,China,2020-02-02T03:43:01,27,0,1,2590,45,14411,304
2020-02-02,Jilin,China,2020-02-02T02:33:02,23,0,1,2590,45,14411,304
2020-02-02,Xinjiang,China,2020-02-02T00:43:02,21,0,0,2590,45,14411,304
2020-02-02,Qinghai,China,2020-02-02T05:33:03,11,0,0,2590,45,14411,304
2020-02-02,Tibet,China,2020-02-01T01:52:40,1,0,0,2590,45,14411,304
2020-02-02,Unknown,Japan,2020-02-01T18:53:03,20,0,1,3,0,20,0
2020-02-02,Unknown,Thailand,2020-01-31T10:37:00,19,0,5,0,0,19,0
2020-02-02,Unknown,Singapore,2020-02-02T01:03:32,18,0,0,2,0,18,0
2020-02-02,Hong Kong,Hong Kong,2020-02-02T23:53:02,15,0,0,0,0,0,0
2020-02-02,Unknown,South Korea,2020-02-02T02:23:13,15,0,0,3,0,15,0
2020-02-02,Unknown,Germany,2020-02-02T18:03:05,10,0,0,1,0,8,0
2020-02-02,Taiwan,Taiwan,2020-01-31T15:20:56,10,0,0,0,0,0,0
2020-02-02,Macau,Macau,2020-02-02T04:23:14,8,0,0,0,0,0,0
2020-02-02,Unknown,Malaysia,2020-01-31T08:15:53,8,0,0,0,0,8,0
2020-02-02,Unknown,France,2020-02-01T01:52:40,6,0,0,0,0,6,0
2020-02-02,Unknown,Vietnam,2020-02-01T07:38:12,6,0,1,1,0,7,0
2020-02-02,Unknown,United Arab Emirates,2020-02-02T05:43:01,5,0,0,1,0,5,0
2020-02-02,New South Wales,Australia,2020-02-01T18:12:49,4,0,2,0,0,12,0
2020-02-02,Victoria,Australia,2020-02-01T18:12:49,4,0,0,0,0,12,0
2020-02-02,Queensland,Australia,2020-02-02T22:33:07,2,0,0,0,0,12,0
2020-02-02,South Australia,Australia,2020-02-02T22:33:07,2,0,0,0,0,12,0
2020-02-02,Ontario,Canada,2020-02-01T18:12:49,3,0,0,0,0,4,0
2020-02-02,British Columbia,Canada,2020-02-01T18:12:49,1,0,0,0,0,4,0
2020-02-02,Unknown,India,2020-02-02T06:03:08,2,0,0,1,0,2,0
2020-02-02,Unknown,Italy,2020-01-31T08:15:53,2,0,0,0,0,2,0
2020-02-02,Unknown,Philippines,2020-02-02T03:33:07,2,1,0,1,0,2,1
2020-02-02,Unknown,Russia,2020-01-31T16:13:45,2,0,0,0,0,2,0
2020-02-02,Unknown,United Kingdom,2020-02-01T01:52:40,2,0,0,0,0,2,0
2020-02-02,"Chicago, IL",United States,2020-02-01T19:43:03,2,0,0,1,0,8,0
2020-02-02,"Boston, MA",United States,2020-02-01T19:43:03,1,0,0,1,0,8,0
2020-02-02,"Los Angeles, CA",United States,2020-02-01T19:53:03,1,0,0,1,0,8,0
2020-02-02,"Orange, CA",United States,2020-02-01T19:53:03,1,0,0,1,0,8,0
2020-02-02,"Santa Clara, CA",United States,2020-02-01T19:53:03,1,0,0,1,0,8,0
2020-02-02,"Seattle, WA",United States,2020-02-01T19:43:03,1,0,0,1,0,8,0
2020-02-02,"Tempe, AZ",United States,2020-02-01T19:43:03,1,0,0,1,0,8,0
2020-02-02,Unknown,Cambodia,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-02,Unknown,Finland,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-02,Unknown,Nepal,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-02,Unknown,Spain,2020-02-01T23:43:02,1,0,0,0,0,1,0
2020-02-02,Unknown,Sri Lanka,2020-01-31T08:15:53,1,0,0,0,0,1,0
2020-02-02,Unknown,Sweden,2020-02-01T02:13:26,1,0,0,0,0,1,0
2020-02-03,Hubei,China,2020-02-03T23:23:03,13522,414,386,2827,57,17238,361
2020-02-03,Guangdong,China,2020-02-03T12:53:02,725,0,21,2827,57,17238,361
2020-02-03,Zhejiang,China,2020-02-03T13:33:02,724,0,43,2827,57,17238,361
2020-02-03,Henan,China,2020-02-03T17:11:34,566,2,16,2827,57,17238,361
2020-02-03,Hunan,China,2020-02-03T11:03:10,521,0,22,2827,57,17238,361
2020-02-03,Anhui,China,2020-02-03T17:11:34,408,0,14,2827,57,17238,361
2020-02-03,Jiangxi,China,2020-02-03T01:33:02,391,0,18,2827,57,17238,361
2020-02-03,Chongqing,China,2020-02-03T23:43:02,337,2,9,2827,57,17238,361
2020-02-03,Jiangsu,China,2020-02-03T11:03:10,271,0,8,2827,57,17238,361
2020-02-03,Shandong,China,2020-02-03T17:11:34,259,0,7,2827,57,17238,361
2020-02-03,Sichuan,China,2020-02-03T11:23:23,254,1,14,2827,57,17238,361
2020-02-03,Beijing,China,2020-02-03T09:23:05,212,1,12,2827,57,17238,361
2020-02-03,Shanghai,China,2020-02-03T07:03:12,203,1,10,2827,57,17238,361
2020-02-03,Fujian,China,2020-02-03T11:33:13,179,0,1,2827,57,17238,361
2020-02-03,Shaanxi,China,2020-02-03T02:33:02,128,0,0,2827,57,17238,361
2020-02-03,Guangxi,China,2020-02-03T12:33:02,127,0,7,2827,57,17238,361
2020-02-03,Heilongjiang,China,2020-02-03T07:13:19,121,2,2,2827,57,17238,361
2020-02-03,Yunnan,China,2020-02-03T23:23:03,117,0,5,2827,57,17238,361
2020-02-03,Hebei,China,2020-02-03T00:23:14,113,1,3,2827,57,17238,361
2020-02-03,Liaoning,China,2020-02-03T17:11:34,74,0,1,2827,57,17238,361
2020-02-03,Shanxi,China,2020-02-03T23:13:11,74,0,2,2827,57,17238,361
2020-02-03,Hainan,China,2020-02-03T17:11:34,72,1,4,2827,57,17238,361
2020-02-03,Tianjin,China,2020-02-03T13:53:03,60,0,1,2827,57,17238,361
2020-02-03,Gansu,China,2020-02-03T23:03:08,55,0,3,2827,57,17238,361
2020-02-03,Guizhou,China,2020-02-03T01:03:22,46,0,2,2827,57,17238,361
2020-02-03,Inner Mongolia,China,2020-02-03T03:03:09,34,0,1,2827,57,17238,361
2020-02-03,Jilin,China,2020-02-03T00:53:03,31,0,1,2827,57,17238,361
2020-02-03,Ningxia,China,2020-02-03T08:33:03,31,0,1,2827,57,17238,361
2020-02-03,Xinjiang,China,2020-02-03T01:13:21,24,0,0,2827,57,17238,361
2020-02-03,Qinghai,China,2020-02-03T02:43:01,13,0,0,2827,57,17238,361
2020-02-03,Tibet,China,2020-02-01T01:52:40,1,0,0,2827,57,17238,361
2020-02-03,Unknown,Japan,2020-02-01T18:53:03,20,0,1,0,0,20,0
2020-02-03,Unknown,Thailand,2020-01-31T10:37:00,19,0,5,0,0,19,0
2020-02-03,Unknown,Singapore,2020-02-02T01:03:32,18,0,0,0,0,18,0
2020-02-03,Hong Kong,Hong Kong,2020-02-02T23:53:02,15,0,0,0,0,0,0
2020-02-03,Unknown,South Korea,2020-02-02T02:23:13,15,0,0,0,0,15,0
2020-02-03,Unknown,Germany,2020-02-03T20:53:02,12,0,0,2,0,10,0
2020-02-03,Taiwan,Taiwan,2020-01-31T15:20:56,10,0,0,0,0,0,0
2020-02-03,Macau,Macau,2020-02-02T04:23:14,8,0,0,0,0,0,0
2020-02-03,Unknown,Malaysia,2020-01-31T08:15:53,8,0,0,0,0,8,0
2020-02-03,Unknown,Vietnam,2020-02-03T21:43:02,8,0,1,1,0,8,0
2020-02-03,Unknown,France,2020-02-01T01:52:40,6,0,0,0,0,6,0
2020-02-03,Unknown,United Arab Emirates,2020-02-02T05:43:01,5,0,0,0,0,5,0
2020-02-03,New South Wales,Australia,2020-02-01T18:12:49,4,0,2,0,0,12,0
2020-02-03,Victoria,Australia,2020-02-01T18:12:49,4,0,0,0,0,12,0
2020-02-03,Queensland,Australia,2020-02-02T22:33:07,2,0,0,0,0,12,0
2020-02-03,South Australia,Australia,2020-02-02T22:33:07,2,0,0,0,0,12,0
2020-02-03,Ontario,Canada,2020-02-01T18:12:49,3,0,0,0,0,4,0
